batch_index,seed,products_final,mode,num_enzymes,gox_count,hrp_count,num_substrate,dt,total_time
1,433390,693.000000000006,bulk,6,3,3,9000,0.0015,50
2,530290,631.000000000004,bulk,6,3,3,9000,0.0015,50
3,790433,479,bulk,6,3,3,9000,0.0015,50
4,157630,1067.99999999999,bulk,6,3,3,9000,0.0015,50
5,477109,655.000000000005,bulk,6,3,3,9000,0.0015,50
6,785462,890.000000000003,bulk,6,3,3,9000,0.0015,50
7,84773,871.000000000004,bulk,6,3,3,9000,0.0015,50
8,290872,943,bulk,6,3,3,9000,0.0015,50
9,111541,808.000000000008,bulk,6,3,3,9000,0.0015,50
10,352697,828.000000000007,bulk,6,3,3,9000,0.0015,50
11,824843,892.000000000003,bulk,6,3,3,9000,0.0015,50
12,91662,357.999999999998,bulk,6,3,3,9000,0.0015,50
13,58241,1047.99999999999,bulk,6,3,3,9000,0.0015,50
14,886856,776.000000000009,bulk,6,3,3,9000,0.0015,50
15,262716,1035.99999999999,bulk,6,3,3,9000,0.0015,50
16,459234,497.000000000001,bulk,6,3,3,9000,0.0015,50
17,727316,624.000000000004,bulk,6,3,3,9000,0.0015,50
18,182765,768.000000000008,bulk,6,3,3,9000,0.0015,50
19,414424,433.999999999999,bulk,6,3,3,9000,0.0015,50
20,391151,525.000000000002,bulk,6,3,3,9000,0.0015,50
21,475192,759.000000000008,bulk,6,3,3,9000,0.0015,50
22,736672,620.000000000004,bulk,6,3,3,9000,0.0015,50
23,399287,659.000000000005,bulk,6,3,3,9000,0.0015,50
24,12216,504.000000000001,bulk,6,3,3,9000,0.0015,50
25,826543,632.000000000004,bulk,6,3,3,9000,0.0015,50
26,324063,825.000000000006,bulk,6,3,3,9000,0.0015,50
27,38247,842.000000000005,bulk,6,3,3,9000,0.0015,50
28,630532,527.000000000001,bulk,6,3,3,9000,0.0015,50
29,425840,666.000000000006,bulk,6,3,3,9000,0.0015,50
30,97619,1323.99999999998,bulk,6,3,3,9000,0.0015,50
31,931906,695.000000000006,bulk,6,3,3,9000,0.0015,50
32,317555,790.000000000009,bulk,6,3,3,9000,0.0015,50
33,880634,757.000000000008,bulk,6,3,3,9000,0.0015,50
34,56272,810.000000000007,bulk,6,3,3,9000,0.0015,50
35,166655,562.000000000003,bulk,6,3,3,9000,0.0015,50
36,633108,885.000000000003,bulk,6,3,3,9000,0.0015,50
37,906058,582.000000000003,bulk,6,3,3,9000,0.0015,50
38,330301,585.000000000003,bulk,6,3,3,9000,0.0015,50
39,861761,554.000000000002,bulk,6,3,3,9000,0.0015,50
40,19293,741.000000000007,bulk,6,3,3,9000,0.0015,50
41,144839,951,bulk,6,3,3,9000,0.0015,50
42,667695,796.000000000009,bulk,6,3,3,9000,0.0015,50
43,368258,392.999999999998,bulk,6,3,3,9000,0.0015,50
44,45663,767.000000000008,bulk,6,3,3,9000,0.0015,50
45,773305,850.000000000005,bulk,6,3,3,9000,0.0015,50
46,132265,671.000000000006,bulk,6,3,3,9000,0.0015,50
47,773778,705.000000000007,bulk,6,3,3,9000,0.0015,50
48,283873,898.000000000002,bulk,6,3,3,9000,0.0015,50
49,77913,959,bulk,6,3,3,9000,0.0015,50
50,525066,889.000000000003,bulk,6,3,3,9000,0.0015,50
51,41627,1007,bulk,6,3,3,9000,0.0015,50
52,851525,461,bulk,6,3,3,9000,0.0015,50
53,832055,1184.99999999999,bulk,6,3,3,9000,0.0015,50
54,244772,656.000000000005,bulk,6,3,3,9000,0.0015,50
55,702110,632.000000000005,bulk,6,3,3,9000,0.0015,50
56,272049,740.000000000007,bulk,6,3,3,9000,0.0015,50
57,935102,1258.99999999998,bulk,6,3,3,9000,0.0015,50
58,909682,822.000000000007,bulk,6,3,3,9000,0.0015,50
59,442283,980.999999999998,bulk,6,3,3,9000,0.0015,50
60,74893,684.000000000006,bulk,6,3,3,9000,0.0015,50
61,721813,786.000000000009,bulk,6,3,3,9000,0.0015,50
62,801377,649.000000000005,bulk,6,3,3,9000,0.0015,50
63,146423,990.999999999997,bulk,6,3,3,9000,0.0015,50
64,467427,585.000000000003,bulk,6,3,3,9000,0.0015,50
65,802037,824.000000000007,bulk,6,3,3,9000,0.0015,50
66,784849,850.000000000005,bulk,6,3,3,9000,0.0015,50
67,413389,930.000000000001,bulk,6,3,3,9000,0.0015,50
68,890342,949,bulk,6,3,3,9000,0.0015,50
69,906370,615.000000000004,bulk,6,3,3,9000,0.0015,50
70,959506,983.999999999998,bulk,6,3,3,9000,0.0015,50
71,282929,602.000000000004,bulk,6,3,3,9000,0.0015,50
72,104640,873.000000000004,bulk,6,3,3,9000,0.0015,50
73,881432,957.999999999999,bulk,6,3,3,9000,0.0015,50
74,122552,639.000000000005,bulk,6,3,3,9000,0.0015,50
75,903695,952.999999999999,bulk,6,3,3,9000,0.0015,50
76,668746,1128.99999999999,bulk,6,3,3,9000,0.0015,50
77,750783,565.000000000003,bulk,6,3,3,9000,0.0015,50
78,525080,1171.99999999999,bulk,6,3,3,9000,0.0015,50
79,863092,538.000000000002,bulk,6,3,3,9000,0.0015,50
80,307244,913.000000000002,bulk,6,3,3,9000,0.0015,50
81,560335,977.999999999998,bulk,6,3,3,9000,0.0015,50
82,752755,644.000000000005,bulk,6,3,3,9000,0.0015,50
83,820141,854.000000000005,bulk,6,3,3,9000,0.0015,50
84,471422,1132.99999999999,bulk,6,3,3,9000,0.0015,50
85,708015,604.000000000004,bulk,6,3,3,9000,0.0015,50
86,25935,739.000000000008,bulk,6,3,3,9000,0.0015,50
87,28341,917.000000000002,bulk,6,3,3,9000,0.0015,50
88,43547,480,bulk,6,3,3,9000,0.0015,50
89,171495,492.000000000001,bulk,6,3,3,9000,0.0015,50
90,843796,842.000000000005,bulk,6,3,3,9000,0.0015,50
91,425610,939.000000000001,bulk,6,3,3,9000,0.0015,50
92,215732,754.000000000008,bulk,6,3,3,9000,0.0015,50
93,115898,586.000000000003,bulk,6,3,3,9000,0.0015,50
94,762351,1026,bulk,6,3,3,9000,0.0015,50
95,420230,972.999999999998,bulk,6,3,3,9000,0.0015,50
96,130559,723.000000000007,bulk,6,3,3,9000,0.0015,50
97,299174,843.000000000006,bulk,6,3,3,9000,0.0015,50
98,615039,417.999999999999,bulk,6,3,3,9000,0.0015,50
99,219807,715.000000000007,bulk,6,3,3,9000,0.0015,50
100,930097,429.999999999999,bulk,6,3,3,9000,0.0015,50
101,558282,801.000000000008,bulk,6,3,3,9000,0.0015,50
102,119072,962.999999999999,bulk,6,3,3,9000,0.0015,50
103,842849,914.000000000001,bulk,6,3,3,9000,0.0015,50
104,903506,748.000000000008,bulk,6,3,3,9000,0.0015,50
105,779281,822.000000000007,bulk,6,3,3,9000,0.0015,50
106,872604,616.000000000004,bulk,6,3,3,9000,0.0015,50
107,28861,571.000000000003,bulk,6,3,3,9000,0.0015,50
108,136853,477,bulk,6,3,3,9000,0.0015,50
109,244953,904.000000000003,bulk,6,3,3,9000,0.0015,50
110,485320,1134.99999999999,bulk,6,3,3,9000,0.0015,50
111,642006,588.000000000003,bulk,6,3,3,9000,0.0015,50
112,671823,728.000000000007,bulk,6,3,3,9000,0.0015,50
113,678054,573.000000000003,bulk,6,3,3,9000,0.0015,50
114,694108,847.000000000006,bulk,6,3,3,9000,0.0015,50
115,861839,811.000000000007,bulk,6,3,3,9000,0.0015,50
116,530403,619.000000000004,bulk,6,3,3,9000,0.0015,50
117,617219,782.000000000009,bulk,6,3,3,9000,0.0015,50
118,889236,497.000000000001,bulk,6,3,3,9000,0.0015,50
119,591576,666.000000000006,bulk,6,3,3,9000,0.0015,50
120,973992,942,bulk,6,3,3,9000,0.0015,50
121,406609,1154.99999999999,bulk,6,3,3,9000,0.0015,50
122,816486,704.000000000007,bulk,6,3,3,9000,0.0015,50
123,804373,607.000000000004,bulk,6,3,3,9000,0.0015,50
124,229110,803.000000000008,bulk,6,3,3,9000,0.0015,50
125,729369,810.000000000007,bulk,6,3,3,9000,0.0015,50
126,101380,787.000000000009,bulk,6,3,3,9000,0.0015,50
127,175171,769.000000000008,bulk,6,3,3,9000,0.0015,50
128,819796,577.000000000003,bulk,6,3,3,9000,0.0015,50
129,23798,331.999999999999,bulk,6,3,3,9000,0.0015,50
130,680515,797.000000000008,bulk,6,3,3,9000,0.0015,50
131,729776,930.000000000001,bulk,6,3,3,9000,0.0015,50
132,112458,845.000000000005,bulk,6,3,3,9000,0.0015,50
133,723794,592.000000000003,bulk,6,3,3,9000,0.0015,50
134,468291,762.000000000008,bulk,6,3,3,9000,0.0015,50
135,738296,1147.99999999999,bulk,6,3,3,9000,0.0015,50
136,500923,849.000000000005,bulk,6,3,3,9000,0.0015,50
137,375289,744.000000000008,bulk,6,3,3,9000,0.0015,50
138,231547,495.000000000001,bulk,6,3,3,9000,0.0015,50
139,636310,1027,bulk,6,3,3,9000,0.0015,50
140,394338,802.000000000008,bulk,6,3,3,9000,0.0015,50
141,417295,859.000000000005,bulk,6,3,3,9000,0.0015,50
142,286012,268,bulk,6,3,3,9000,0.0015,50
143,92009,771.000000000008,bulk,6,3,3,9000,0.0015,50
144,377505,698.000000000006,bulk,6,3,3,9000,0.0015,50
145,348488,802.000000000008,bulk,6,3,3,9000,0.0015,50
146,997244,1046.99999999999,bulk,6,3,3,9000,0.0015,50
147,303822,448.999999999999,bulk,6,3,3,9000,0.0015,50
148,477073,846.000000000006,bulk,6,3,3,9000,0.0015,50
149,783936,540.000000000002,bulk,6,3,3,9000,0.0015,50
150,538798,253,bulk,6,3,3,9000,0.0015,50
151,88242,400.999999999998,bulk,6,3,3,9000,0.0015,50
152,346650,431.999999999999,bulk,6,3,3,9000,0.0015,50
153,176106,927.000000000001,bulk,6,3,3,9000,0.0015,50
154,667785,810.000000000008,bulk,6,3,3,9000,0.0015,50
155,829483,680.000000000006,bulk,6,3,3,9000,0.0015,50
156,814042,697.000000000007,bulk,6,3,3,9000,0.0015,50
157,730932,674.000000000006,bulk,6,3,3,9000,0.0015,50
158,308234,861.000000000005,bulk,6,3,3,9000,0.0015,50
159,160739,795.000000000008,bulk,6,3,3,9000,0.0015,50
160,380464,741.000000000008,bulk,6,3,3,9000,0.0015,50
161,683377,1027,bulk,6,3,3,9000,0.0015,50
162,293243,615.000000000004,bulk,6,3,3,9000,0.0015,50
163,485030,835.000000000006,bulk,6,3,3,9000,0.0015,50
164,617136,790.000000000009,bulk,6,3,3,9000,0.0015,50
165,242138,673.000000000006,bulk,6,3,3,9000,0.0015,50
166,205608,738.000000000008,bulk,6,3,3,9000,0.0015,50
167,151955,735.000000000007,bulk,6,3,3,9000,0.0015,50
168,656560,592.000000000003,bulk,6,3,3,9000,0.0015,50
169,310655,523.000000000001,bulk,6,3,3,9000,0.0015,50
170,937728,991.999999999997,bulk,6,3,3,9000,0.0015,50
171,816545,627.000000000005,bulk,6,3,3,9000,0.0015,50
172,139544,530.000000000002,bulk,6,3,3,9000,0.0015,50
173,390863,441.999999999999,bulk,6,3,3,9000,0.0015,50
174,359388,759.000000000008,bulk,6,3,3,9000,0.0015,50
175,286566,793.000000000009,bulk,6,3,3,9000,0.0015,50
176,784325,1115.99999999999,bulk,6,3,3,9000,0.0015,50
177,75284,1136.99999999999,bulk,6,3,3,9000,0.0015,50
178,223180,620.000000000004,bulk,6,3,3,9000,0.0015,50
179,846661,959.999999999999,bulk,6,3,3,9000,0.0015,50
180,124002,628.000000000004,bulk,6,3,3,9000,0.0015,50
181,416155,621.000000000004,bulk,6,3,3,9000,0.0015,50
182,262983,601.000000000004,bulk,6,3,3,9000,0.0015,50
183,943412,430.999999999999,bulk,6,3,3,9000,0.0015,50
184,166963,690.000000000006,bulk,6,3,3,9000,0.0015,50
185,443650,1086.99999999999,bulk,6,3,3,9000,0.0015,50
186,811098,655.000000000005,bulk,6,3,3,9000,0.0015,50
187,475519,1046.99999999999,bulk,6,3,3,9000,0.0015,50
188,889512,700.000000000006,bulk,6,3,3,9000,0.0015,50
189,103815,643.000000000005,bulk,6,3,3,9000,0.0015,50
190,418686,542.000000000002,bulk,6,3,3,9000,0.0015,50
191,712668,899.000000000003,bulk,6,3,3,9000,0.0015,50
192,654124,934.000000000001,bulk,6,3,3,9000,0.0015,50
193,273811,813.000000000007,bulk,6,3,3,9000,0.0015,50
194,334054,983.999999999998,bulk,6,3,3,9000,0.0015,50
195,853074,829.000000000006,bulk,6,3,3,9000,0.0015,50
196,123534,626.000000000004,bulk,6,3,3,9000,0.0015,50
197,985062,792.000000000008,bulk,6,3,3,9000,0.0015,50
198,257354,1024,bulk,6,3,3,9000,0.0015,50
199,965686,661.000000000005,bulk,6,3,3,9000,0.0015,50
200,853914,884.000000000003,bulk,6,3,3,9000,0.0015,50
